gvkey,fyear,revenue_mm,company_name
122394,2020,612.133,Perficient Inc
122394,2021,761.027,Perficient Inc
122394,2022,905.062,Perficient Inc
122394,2023,906.541,Perficient Inc
122902,2020,831.282,NetScout Systems Inc
122902,2021,855.575,NetScout Systems Inc
122902,2022,914.53,NetScout Systems Inc
122902,2023,829.455,NetScout Systems Inc
122902,2024,822.679,NetScout Systems Inc
124036,2020,72.729,eGain Corp
124036,2021,78.287,eGain Corp
124036,2022,91.951,eGain Corp
124036,2023,98.011,eGain Corp
124036,2024,92.803,eGain Corp
124036,2025,88.431,eGain Corp
124355,2020,11.772,AltiGen Communications Inc
124355,2021,10.99,AltiGen Communications Inc
124355,2022,11.891,AltiGen Communications Inc
124355,2023,13.681,AltiGen Communications Inc
124355,2024,13.619,AltiGen Communications Inc
124355,2025,13.867,AltiGen Communications Inc
125014,2020,77.456,PCTEL Inc
125014,2021,87.807,PCTEL Inc
125014,2022,99.428,PCTEL Inc
125074,2020,250.027,Radware Ltd
125074,2021,286.496,Radware Ltd
125074,2022,293.426,Radware Ltd
125074,2023,261.292,Radware Ltd
125074,2024,274.88,Radware Ltd
125074,2025,301.85,Radware Ltd
125274,2020,47.144,BSQUARE Corp
125274,2021,40.367,BSQUARE Corp
125274,2022,36.487,BSQUARE Corp
125276,2020,36.635,Crossroads Impact Corp
125276,2021,932.656,Crossroads Impact Corp
125276,2022,107.013,Crossroads Impact Corp
125595,2020,3198.149,Akamai Technologies Inc
125595,2021,3461.223,Akamai Technologies Inc
125595,2022,3616.654,Akamai Technologies Inc
125595,2023,3811.92,Akamai Technologies Inc
125595,2024,3991.168,Akamai Technologies Inc
125595,2025,4208.175,Akamai Technologies Inc
125600,2020,6.494,Telkonet Inc
125600,2021,6.274,Telkonet Inc
125600,2022,8.448,Telkonet Inc
125863,2020,3623.39,Vantiva SA
125863,2021,3295.97,Vantiva SA
125863,2022,2966.828,Vantiva SA
126020,2020,10.735,Intellicheck Inc
126020,2021,16.393,Intellicheck Inc
126020,2022,15.966,Intellicheck Inc
126020,2023,18.906,Intellicheck Inc
126020,2024,19.997,Intellicheck Inc
126020,2025,22.666,Intellicheck Inc
126318,2020,30.456,Immersion Corp
126318,2021,35.089,Immersion Corp
126318,2022,38.461,Immersion Corp
126318,2023,33.919,Immersion Corp
126318,2024,1555.876,Immersion Corp
126423,2020,556.496,Onto Innovation Inc
126423,2021,788.899,Onto Innovation Inc
126423,2022,1005.183,Onto Innovation Inc
126423,2023,815.868,Onto Innovation Inc
126423,2024,987.321,Onto Innovation Inc
126423,2025,1005.263,Onto Innovation Inc
126718,2020,342.505,PFSweb Inc
126718,2021,277.302,PFSweb Inc
126718,2022,295.122,PFSweb Inc
126721,2020,3086.2,Teledyne Technologies Inc.
126721,2021,4614.3,Teledyne Technologies Inc.
126721,2022,5458.6,Teledyne Technologies Inc.
126721,2023,5635.5,Teledyne Technologies Inc.
126721,2024,5670.0,Teledyne Technologies Inc.
126721,2025,6115.4,Teledyne Technologies Inc.
127114,2020,0.0,Metalink Ltd
127114,2021,0.0,Metalink Ltd
127114,2022,0.0,Metalink Ltd
127114,2023,0.0,Metalink Ltd
127114,2024,0.0,Metalink Ltd
128121,2020,144.526,Quarterhill Inc
128121,2021,125.695,Quarterhill Inc
128121,2022,305.69,Quarterhill Inc
128121,2023,194.316,Quarterhill Inc
128121,2024,153.305,Quarterhill Inc
128121,2025,155.17,Quarterhill Inc
132525,2020,24.31,UTStarcom Holdings Corp
132525,2021,15.921,UTStarcom Holdings Corp
132525,2022,14.052,UTStarcom Holdings Corp
132525,2023,15.753,UTStarcom Holdings Corp
132525,2024,10.878,UTStarcom Holdings Corp
132525,2025,8.978,UTStarcom Holdings Corp
132602,2020,0.522,01 Quantum Inc
132602,2021,0.885,01 Quantum Inc
132602,2022,1.027,01 Quantum Inc
132602,2023,0.474,01 Quantum Inc
132602,2024,0.413,01 Quantum Inc
132602,2025,0.768,01 Quantum Inc
132740,2020,10059.788,Infineon Technologies AG
132740,2021,12819.308,Infineon Technologies AG
132740,2022,13941.497,Infineon Technologies AG
132740,2023,17260.948,Infineon Technologies AG
132740,2024,16679.859,Infineon Technologies AG
132740,2025,17202.287,Infineon Technologies AG
132799,2020,60.367,Costar Technologies Inc
132799,2021,52.924,Costar Technologies Inc
132799,2022,54.184,Costar Technologies Inc
133288,2020,886.677,Silicon Laboratories Inc
133288,2021,720.86,Silicon Laboratories Inc
133288,2022,1024.106,Silicon Laboratories Inc
133288,2023,782.258,Silicon Laboratories Inc
133288,2024,584.386,Silicon Laboratories Inc
133288,2025,784.764,Silicon Laboratories Inc
133364,2020,104.671,Absolute Software Corp
133364,2021,120.784,Absolute Software Corp
133364,2022,197.311,Absolute Software Corp
133564,2020,155.859,Camtek Ltd
133564,2021,269.659,Camtek Ltd
133564,2022,320.909,Camtek Ltd
133564,2023,315.375,Camtek Ltd
133564,2024,429.234,Camtek Ltd
133564,2025,496.072,Camtek Ltd
133726,2020,1116.27,CMC Materials Inc
133726,2021,1199.831,CMC Materials Inc
133825,2020,43.864,Support.com Inc
133844,2020,4.785,ImageWare Systems Inc.
133844,2021,3.472,ImageWare Systems Inc.
133869,2020,366.62,LivePerson Inc
133869,2021,469.624,LivePerson Inc
133869,2022,514.8,LivePerson Inc
133869,2023,401.983,LivePerson Inc
133869,2024,312.474,LivePerson Inc
133869,2025,243.742,LivePerson Inc
133905,2020,269.396,Nova Ltd
133905,2021,416.113,Nova Ltd
133905,2022,570.729,Nova Ltd
133905,2023,517.922,Nova Ltd
133905,2024,672.396,Nova Ltd
133905,2025,880.577,Nova Ltd
133949,2020,8.097,Qualstar Corp
133949,2021,9.164,Qualstar Corp
133949,2022,9.845,Qualstar Corp
133949,2023,10.616,Qualstar Corp
133949,2024,8.044,Qualstar Corp
134932,2020,5255.0,ON Semiconductor Corp
134932,2021,6739.8,ON Semiconductor Corp
134932,2022,8326.2,ON Semiconductor Corp
134932,2023,8253.0,ON Semiconductor Corp
134932,2024,7082.3,ON Semiconductor Corp
134932,2025,5995.4,ON Semiconductor Corp
135044,2020,40.855,Pixelworks Inc
135044,2021,55.102,Pixelworks Inc
135044,2022,70.146,Pixelworks Inc
135044,2023,59.677,Pixelworks Inc
135044,2024,43.206,Pixelworks Inc
135044,2025,0.693,Pixelworks Inc
135527,2020,0.0,Live Current Media Inc
135527,2021,0.0,Live Current Media Inc
135527,2022,0.488,Live Current Media Inc
135788,2020,100.326,CEVA Inc
135788,2021,122.886,CEVA Inc
135788,2022,134.648,CEVA Inc
135788,2023,97.419,CEVA Inc
135788,2024,106.939,CEVA Inc
135788,2025,109.598,CEVA Inc
135965,2020,843.795,Ribbon Communications Inc
135965,2021,844.957,Ribbon Communications Inc
135965,2022,819.76,Ribbon Communications Inc
135965,2023,826.339,Ribbon Communications Inc
135965,2024,833.881,Ribbon Communications Inc
135965,2025,844.556,Ribbon Communications Inc
137310,2020,2968.9,Marvell Technology Inc
137310,2021,4462.383,Marvell Technology Inc
137310,2022,5919.6,Marvell Technology Inc
137310,2023,5507.7,Marvell Technology Inc
137310,2024,5767.3,Marvell Technology Inc
137310,2025,8194.6,Marvell Technology Inc
137377,2020,265.583,EXFO Inc
137434,2020,62.716,iGo Inc
137573,2020,1859.313,Entegris Inc
137573,2021,2298.893,Entegris Inc
137573,2022,3282.033,Entegris Inc
137573,2023,3523.926,Entegris Inc
137573,2024,3241.208,Entegris Inc
137573,2025,3196.6,Entegris Inc
137602,2020,474.56,Axcelis Technologies Inc.
137602,2021,662.428,Axcelis Technologies Inc.
137602,2022,919.998,Axcelis Technologies Inc.
137602,2023,1130.604,Axcelis Technologies Inc.
137602,2024,1017.865,Axcelis Technologies Inc.
137602,2025,839.048,Axcelis Technologies Inc.
137861,2020,,Airspan Networks Holdings Inc
137861,2021,177.283,Airspan Networks Holdings Inc
137861,2022,167.259,Airspan Networks Holdings Inc
137861,2023,77.568,Airspan Networks Holdings Inc
137874,2020,386.45,SMTC Corp
138467,2020,59.878,Lantronix Inc
138467,2021,71.477,Lantronix Inc
138467,2022,129.655,Lantronix Inc
138467,2023,131.189,Lantronix Inc
138467,2024,160.327,Lantronix Inc
138467,2025,122.923,Lantronix Inc
138501,2020,262.881,Ceragon Networks Ltd
138501,2021,290.766,Ceragon Networks Ltd
138501,2022,295.173,Ceragon Networks Ltd
138501,2023,347.179,Ceragon Networks Ltd
138501,2024,394.19,Ceragon Networks Ltd
138501,2025,338.728,Ceragon Networks Ltd
138521,2020,23.374,MIND CTI Ltd
138521,2021,26.331,MIND CTI Ltd
138521,2022,21.551,MIND CTI Ltd
138521,2023,21.612,MIND CTI Ltd
138521,2024,21.446,MIND CTI Ltd
138521,2025,19.457,MIND CTI Ltd
138841,2020,6.456,C-Com Satellite Systems Inc
138841,2021,9.152,C-Com Satellite Systems Inc
138841,2022,11.647,C-Com Satellite Systems Inc
138841,2023,8.295,C-Com Satellite Systems Inc
138841,2024,7.887,C-Com Satellite Systems Inc
138922,2020,64.657,Photon Control Inc
138961,2020,78.335,O2Micro International Ltd
138961,2021,101.096,O2Micro International Ltd
139804,2020,2105.322,TTM Technologies Inc
139804,2021,2248.74,TTM Technologies Inc
139804,2022,2495.046,TTM Technologies Inc
139804,2023,2232.567,TTM Technologies Inc
139804,2024,2442.753,TTM Technologies Inc
139804,2025,2906.345,TTM Technologies Inc
141119,2020,30.856,Quorum Information Technologies Inc
141119,2021,36.051,Quorum Information Technologies Inc
141119,2022,38.804,Quorum Information Technologies Inc
141119,2023,40.264,Quorum Information Technologies Inc
141119,2024,39.954,Quorum Information Technologies Inc
141178,2020,313.832,Inseego Corp
141178,2021,262.399,Inseego Corp
141178,2022,245.323,Inseego Corp
141178,2023,195.688,Inseego Corp
141178,2024,191.244,Inseego Corp
141178,2025,166.188,Inseego Corp
141278,2020,6.795,MoSys Inc
141308,2020,3.179,AnalytixInsight Inc
141308,2021,3.001,AnalytixInsight Inc
141308,2022,1.672,AnalytixInsight Inc
141308,2023,0.513,AnalytixInsight Inc
141308,2024,0.23,AnalytixInsight Inc
141537,2020,5.132,RenoWorks Software Inc
141537,2021,5.553,RenoWorks Software Inc
141537,2022,5.942,RenoWorks Software Inc
141537,2023,6.293,RenoWorks Software Inc
141537,2024,6.943,RenoWorks Software Inc
141887,2020,0.343,VerifyMe Inc
141887,2021,0.867,VerifyMe Inc
141887,2022,19.576,VerifyMe Inc
141887,2023,25.313,VerifyMe Inc
141887,2024,24.207,VerifyMe Inc
141887,2025,16.398,VerifyMe Inc
142539,2020,5.855,Noble Iron Inc
142539,2021,6.741,Noble Iron Inc
142539,2022,0.0,Noble Iron Inc
142539,2023,0.0,Noble Iron Inc
142539,2024,0.0,Noble Iron Inc
142814,2020,1333.9,Synaptics Inc
142814,2021,1339.6,Synaptics Inc
142814,2022,1739.7,Synaptics Inc
142814,2023,1355.1,Synaptics Inc
142814,2024,959.4,Synaptics Inc
142814,2025,1074.3,Synaptics Inc
143055,2020,0.126,LQWD Technologies Corp
143055,2021,0.07,LQWD Technologies Corp
143055,2022,0.005,LQWD Technologies Corp
143055,2023,0.001,LQWD Technologies Corp
143055,2024,0.006,LQWD Technologies Corp
143357,2020,44327.039,Accenture PLC
143357,2021,50533.389,Accenture PLC
143357,2022,61594.305,Accenture PLC
143357,2023,64111.745,Accenture PLC
143357,2024,64896.464,Accenture PLC
143357,2025,69672.977,Accenture PLC
144437,2020,88.046,PDF Solutions Inc
144437,2021,111.06,PDF Solutions Inc
144437,2022,148.549,PDF Solutions Inc
144437,2023,165.835,PDF Solutions Inc
144437,2024,179.465,PDF Solutions Inc
144437,2025,219.024,PDF Solutions Inc
145027,2020,0.0,Mass Megawatts Wind Power
145027,2021,0.0,Mass Megawatts Wind Power
145027,2022,0.0,Mass Megawatts Wind Power
146738,2020,,Applied Digital Corp
146738,2021,8.549,Applied Digital Corp
146738,2022,55.392,Applied Digital Corp
146738,2023,165.575,Applied Digital Corp
146738,2024,144.193,Applied Digital Corp
146840,2020,,CarbonMeta Technologies Inc
146840,2021,,CarbonMeta Technologies Inc
146840,2022,0.076,CarbonMeta Technologies Inc
147242,2020,1273.705,Verint Systems Inc
147242,2021,874.509,Verint Systems Inc
147242,2022,902.245,Verint Systems Inc
147242,2023,910.387,Verint Systems Inc
147242,2024,909.186,Verint Systems Inc
148170,2020,12.081,Riot Platforms Inc
148170,2021,213.243,Riot Platforms Inc
148170,2022,259.171,Riot Platforms Inc
148170,2023,280.678,Riot Platforms Inc
148170,2024,376.658,Riot Platforms Inc
148170,2025,647.435,Riot Platforms Inc
148390,2020,693.616,FormFactor Inc
148390,2021,769.674,FormFactor Inc
148390,2022,747.937,FormFactor Inc
148390,2023,663.102,FormFactor Inc
148390,2024,763.599,FormFactor Inc
148390,2025,784.993,FormFactor Inc
148396,2020,9.297,XTI Aerospace Inc
148396,2021,15.995,XTI Aerospace Inc
148396,2022,19.418,XTI Aerospace Inc
148396,2023,4.562,XTI Aerospace Inc
148396,2024,3.202,XTI Aerospace Inc
150937,2020,10509.0,Seagate Technology Holdings plc
150937,2021,10681.0,Seagate Technology Holdings plc
150937,2022,11661.0,Seagate Technology Holdings plc
150937,2023,7384.0,Seagate Technology Holdings plc
150937,2024,6551.0,Seagate Technology Holdings plc
150937,2025,9097.0,Seagate Technology Holdings plc
153630,2020,0.0,Spectral Capital Corp
153630,2021,0.0,Spectral Capital Corp
153630,2022,0.098,Spectral Capital Corp
153630,2023,0.0,Spectral Capital Corp
153630,2024,0.0,Spectral Capital Corp
154039,2020,1255.202,NETGEAR Inc
154039,2021,1168.073,NETGEAR Inc
154039,2022,932.472,NETGEAR Inc
154039,2023,740.84,NETGEAR Inc
154039,2024,673.759,NETGEAR Inc
154039,2025,699.621,NETGEAR Inc
155894,2020,55.209,OMNIQ Corp
155894,2021,78.251,OMNIQ Corp
155894,2022,102.545,OMNIQ Corp
155894,2023,81.193,OMNIQ Corp
155894,2024,73.573,OMNIQ Corp
155941,2020,33.875,Track Group Inc
155941,2021,39.661,Track Group Inc
155941,2022,36.968,Track Group Inc
155941,2023,34.476,Track Group Inc
155941,2024,36.886,Track Group Inc
155941,2025,35.215,Track Group Inc
156153,2020,892.02,Adeia Inc
156153,2021,877.696,Adeia Inc
156153,2022,438.933,Adeia Inc
156153,2023,388.788,Adeia Inc
156153,2024,376.024,Adeia Inc
156153,2025,443.386,Adeia Inc
156155,2020,24675.563,TD SYNNEX Corp
156155,2021,31614.169,TD SYNNEX Corp
156155,2022,62343.81,TD SYNNEX Corp
156155,2023,57555.416,TD SYNNEX Corp
156155,2024,58452.436,TD SYNNEX Corp
156155,2025,62508.086,TD SYNNEX Corp
157855,2020,21252.0,SALESFORCE INC
157855,2021,26492.0,SALESFORCE INC
157855,2022,31352.0,SALESFORCE INC
157855,2023,34857.0,SALESFORCE INC
157855,2024,37895.0,SALESFORCE INC
157855,2025,41525.0,SALESFORCE INC
160213,2020,27.729,GSI Technology Inc
160213,2021,33.384,GSI Technology Inc
160213,2022,29.691,GSI Technology Inc
160213,2023,21.765,GSI Technology Inc
160213,2024,20.518,GSI Technology Inc
160739,2020,21870.11,LG Display Co Ltd
160739,2021,25083.812,LG Display Co Ltd
160739,2022,20794.85,LG Display Co Ltd
160739,2023,16449.901,LG Display Co Ltd
160739,2024,18016.461,LG Display Co Ltd
160888,2020,844.452,Monolithic Power Systems Inc
160888,2021,1207.798,Monolithic Power Systems Inc
160888,2022,1794.148,Monolithic Power Systems Inc
160888,2023,1821.072,Monolithic Power Systems Inc
160888,2024,2207.1,Monolithic Power Systems Inc
160888,2025,2790.459,Monolithic Power Systems Inc
162233,2020,10.514,Kustom Entertainment Inc
162233,2021,21.413,Kustom Entertainment Inc
162233,2022,37.01,Kustom Entertainment Inc
162233,2023,28.248,Kustom Entertainment Inc
162233,2024,19.65,Kustom Entertainment Inc
162354,2020,1161.792,Dolby Laboratories Inc
162354,2021,1281.256,Dolby Laboratories Inc
162354,2022,1253.793,Dolby Laboratories Inc
162354,2023,1299.744,Dolby Laboratories Inc
162354,2024,1273.721,Dolby Laboratories Inc
162354,2025,1349.13,Dolby Laboratories Inc
162408,2020,0.096,The9 Ltd
162408,2021,21.39,The9 Ltd
162408,2022,17.237,The9 Ltd
162408,2023,25.251,The9 Ltd
162408,2024,15.305,The9 Ltd
162643,2020,0.0,Quantum Computing Inc
162643,2021,0.0,Quantum Computing Inc
162643,2022,0.136,Quantum Computing Inc
162643,2023,0.358,Quantum Computing Inc
162643,2024,0.373,Quantum Computing Inc
162643,2025,0.682,Quantum Computing Inc
163058,2020,31.75,VIQ Solutions Inc
163058,2021,31.047,VIQ Solutions Inc
163058,2022,45.844,VIQ Solutions Inc
163058,2023,41.024,VIQ Solutions Inc
163058,2024,43.164,VIQ Solutions Inc
163708,2020,0.899,Acceleware Ltd
163708,2021,0.753,Acceleware Ltd
163708,2022,0.328,Acceleware Ltd
163708,2023,0.279,Acceleware Ltd
163708,2024,5.233,Acceleware Ltd
163708,2025,0.719,Acceleware Ltd
163806,2020,65.705,Net Element Inc
164211,2020,539.521,Silicon Motion Technology Corp
164211,2021,922.1,Silicon Motion Technology Corp
164211,2022,945.921,Silicon Motion Technology Corp
164211,2023,639.142,Silicon Motion Technology Corp
164211,2024,803.552,Silicon Motion Technology Corp
164211,2025,885.627,Silicon Motion Technology Corp
164401,2020,1.752,Cleartronic Inc
164401,2021,1.651,Cleartronic Inc
164401,2022,2.018,Cleartronic Inc
164401,2023,2.132,Cleartronic Inc
164401,2024,3.126,Cleartronic Inc
164401,2025,4.103,Cleartronic Inc
164702,2020,503.327,Hollysys Automation Technologies Ltd
164702,2021,593.466,Hollysys Automation Technologies Ltd
164702,2022,707.462,Hollysys Automation Technologies Ltd
164702,2023,777.373,Hollysys Automation Technologies Ltd
165551,2020,96.416,Vecima Networks Inc
165551,2021,124.177,Vecima Networks Inc
165551,2022,186.814,Vecima Networks Inc
165551,2023,303.437,Vecima Networks Inc
165551,2024,291.047,Vecima Networks Inc
165551,2025,285.863,Vecima Networks Inc
166226,2020,4.72,Intermap Technologies Corp
166226,2021,5.799,Intermap Technologies Corp
166226,2022,6.795,Intermap Technologies Corp
166226,2023,6.197,Intermap Technologies Corp
166226,2024,17.637,Intermap Technologies Corp
166460,2020,0.067,Ascent Solar Technologies Inc
166460,2021,0.608,Ascent Solar Technologies Inc
166460,2022,1.223,Ascent Solar Technologies Inc
166460,2023,0.458,Ascent Solar Technologies Inc
166460,2024,0.042,Ascent Solar Technologies Inc
166562,2020,1247.934,Vonage Holdings Corp
166562,2021,1409.015,Vonage Holdings Corp
166583,2020,82.681,Luna Innovations Inc
166583,2021,87.513,Luna Innovations Inc
166583,2022,109.497,Luna Innovations Inc
166593,2020,291.67,Synchronoss Technologies Inc
166593,2021,280.615,Synchronoss Technologies Inc
166593,2022,252.628,Synchronoss Technologies Inc
166593,2023,164.196,Synchronoss Technologies Inc
166593,2024,173.594,Synchronoss Technologies Inc
166743,2020,0.0,SmartMetric Inc
166743,2021,0.0,SmartMetric Inc
166743,2022,0.0,SmartMetric Inc
166743,2023,0.0,SmartMetric Inc
166743,2024,0.0,SmartMetric Inc
170335,2020,1050.01,Proofpoint Inc
170616,2020,2229.385,Splunk Inc
170616,2021,2673.664,Splunk Inc
170616,2022,3653.708,Splunk Inc
170616,2023,4215.595,Splunk Inc
170756,2020,8.253,Intellinetics Inc
170756,2021,11.46,Intellinetics Inc
170756,2022,14.017,Intellinetics Inc
170756,2023,16.886,Intellinetics Inc
170756,2024,18.018,Intellinetics Inc
171007,2020,4519.484,ServiceNow Inc
171007,2021,5896.0,ServiceNow Inc
171007,2022,7245.0,ServiceNow Inc
171007,2023,8971.0,ServiceNow Inc
171007,2024,10984.0,ServiceNow Inc
171007,2025,13278.0,ServiceNow Inc
171067,2020,3408.4,Palo Alto Networks Inc
171067,2021,4256.1,Palo Alto Networks Inc
171067,2022,5501.5,Palo Alto Networks Inc
171067,2023,6892.7,Palo Alto Networks Inc
171067,2024,8027.5,Palo Alto Networks Inc
171067,2025,9221.5,Palo Alto Networks Inc
174077,2020,723.472,Commvault Systems Inc
174077,2021,769.591,Commvault Systems Inc
174077,2022,784.59,Commvault Systems Inc
174077,2023,839.247,Commvault Systems Inc
174077,2024,995.619,Commvault Systems Inc
174302,2020,3969.0,Constellation Software Inc
174302,2021,5107.0,Constellation Software Inc
174302,2022,6622.0,Constellation Software Inc
174302,2023,8407.0,Constellation Software Inc
174302,2024,10066.0,Constellation Software Inc
174302,2025,11623.0,Constellation Software Inc
175342,2020,11.063,Taoping Inc
175342,2021,24.846,Taoping Inc
175342,2022,24.233,Taoping Inc
175342,2023,38.636,Taoping Inc
175342,2024,36.673,Taoping Inc
175404,2020,2711.332,First Solar Inc
175404,2021,2858.277,First Solar Inc
175404,2022,2619.319,First Solar Inc
175404,2023,3318.602,First Solar Inc
175404,2024,4206.289,First Solar Inc
175404,2025,5219.376,First Solar Inc
175955,2020,1200.724,IPG Photonics Corp
175955,2021,1460.86,IPG Photonics Corp
175955,2022,1429.547,IPG Photonics Corp
175955,2023,1287.439,IPG Photonics Corp
175955,2024,977.134,IPG Photonics Corp
175955,2025,1003.777,IPG Photonics Corp
175982,2020,3476.495,Canadian Solar Inc
175982,2021,5277.169,Canadian Solar Inc
175982,2022,7468.61,Canadian Solar Inc
175982,2023,7613.626,Canadian Solar Inc
175982,2024,5993.409,Canadian Solar Inc
175982,2025,5595.107,Canadian Solar Inc
176021,2020,135.922,Allot Ltd
176021,2021,145.6,Allot Ltd
176021,2022,122.737,Allot Ltd
176021,2023,93.15,Allot Ltd
176021,2024,92.195,Allot Ltd
176021,2025,101.993,Allot Ltd
176035,2020,47.234,Netlist Inc
176035,2021,142.355,Netlist Inc
176035,2022,161.637,Netlist Inc
176035,2023,69.205,Netlist Inc
176035,2024,147.103,Netlist Inc
176035,2025,188.63,Netlist Inc
176251,2020,249.128,Information Services Group Inc
176251,2021,277.832,Information Services Group Inc
176251,2022,286.267,Information Services Group Inc
176251,2023,291.054,Information Services Group Inc
176251,2024,247.585,Information Services Group Inc
176251,2025,244.725,Information Services Group Inc
176304,2020,51.243,Baijiayun Group Ltd
176304,2021,62.465,Baijiayun Group Ltd
176304,2022,,Baijiayun Group Ltd
176304,2023,82.25,Baijiayun Group Ltd
176304,2024,59.795,Baijiayun Group Ltd
176304,2025,42.537,Baijiayun Group Ltd
176567,2020,3339.281,Super Micro Computer Inc
176567,2021,3557.422,Super Micro Computer Inc
176567,2022,5196.099,Super Micro Computer Inc
176567,2023,7123.482,Super Micro Computer Inc
176567,2024,14989.251,Super Micro Computer Inc
176567,2025,21972.042,Super Micro Computer Inc
176572,2020,238.642,Aviat Networks Inc
176572,2021,274.911,Aviat Networks Inc
176572,2022,302.959,Aviat Networks Inc
176572,2023,346.593,Aviat Networks Inc
176572,2024,408.083,Aviat Networks Inc
176572,2025,434.606,Aviat Networks Inc
176768,2020,10.907,Bridgeline Digital Inc
176768,2021,13.259,Bridgeline Digital Inc
176768,2022,16.819,Bridgeline Digital Inc
176768,2023,15.885,Bridgeline Digital Inc
176768,2024,15.358,Bridgeline Digital Inc
176768,2025,15.383,Bridgeline Digital Inc
177058,2020,11.77,SuperCom Ltd
177058,2021,12.267,SuperCom Ltd
177058,2022,17.649,SuperCom Ltd
177058,2023,26.57,SuperCom Ltd
177058,2024,27.635,SuperCom Ltd
177190,2020,0.0,Rivulet Entertainment Inc
177190,2021,0.0,Rivulet Entertainment Inc
177190,2022,0.0,Rivulet Entertainment Inc
177190,2023,0.0,Rivulet Entertainment Inc
177190,2024,0.0,Rivulet Entertainment Inc
177190,2025,10.0,Rivulet Entertainment Inc
177257,2020,1355.596,Infinera Corp
177257,2021,1425.205,Infinera Corp
177257,2022,1573.242,Infinera Corp
177257,2023,1614.128,Infinera Corp
177257,2024,1418.446,Infinera Corp
177267,2020,12172.0,TE Connectivity plc
177267,2021,14923.0,TE Connectivity plc
177267,2022,16281.0,TE Connectivity plc
177267,2023,16034.0,TE Connectivity plc
177267,2024,15845.0,TE Connectivity plc
177267,2025,17262.0,TE Connectivity plc
177281,2020,1.663,Cavitation Technologies Inc
177281,2021,0.558,Cavitation Technologies Inc
177281,2022,1.665,Cavitation Technologies Inc
177281,2023,0.433,Cavitation Technologies Inc
177281,2024,1.363,Cavitation Technologies Inc
177281,2025,0.203,Cavitation Technologies Inc
177315,2020,230.194,Edgio Inc
177315,2021,217.63,Edgio Inc
177315,2022,338.598,Edgio Inc
177426,2020,0.0,POET Technologies Inc
177426,2021,0.209,POET Technologies Inc
177426,2022,0.553,POET Technologies Inc
177426,2023,0.466,POET Technologies Inc
177426,2024,0.041,POET Technologies Inc
177528,2020,45.062,TSS Inc
177528,2021,27.41,TSS Inc
177528,2022,30.637,TSS Inc
177528,2023,54.399,TSS Inc
177528,2024,148.144,TSS Inc
177528,2025,245.719,TSS Inc
177744,2020,252.424,PROS Holdings Inc
177744,2021,251.423,PROS Holdings Inc
177744,2022,276.137,PROS Holdings Inc
177744,2023,303.708,PROS Holdings Inc
177744,2024,330.372,PROS Holdings Inc
177879,2020,38.377,Blackline Safety Corp
177879,2021,54.312,Blackline Safety Corp
177879,2022,72.931,Blackline Safety Corp
177879,2023,100.006,Blackline Safety Corp
177879,2024,127.286,Blackline Safety Corp
177879,2025,150.471,Blackline Safety Corp
178083,2020,11767.0,VMware Inc
178083,2021,12851.0,VMware Inc
178083,2022,13350.0,VMware Inc
178153,2020,5.984,Neonode Inc
178153,2021,5.836,Neonode Inc
178153,2022,5.67,Neonode Inc
178153,2023,4.449,Neonode Inc
178153,2024,3.108,Neonode Inc
178153,2025,2.062,Neonode Inc
178303,2020,0.049,Cytta Corp
178303,2021,0.095,Cytta Corp
178303,2022,0.006,Cytta Corp
178303,2023,0.03,Cytta Corp
178303,2024,0.004,Cytta Corp
178310,2020,1836.0,Teradata Corporation
178310,2021,1917.0,Teradata Corporation
178310,2022,1795.0,Teradata Corporation
178310,2023,1833.0,Teradata Corporation
178310,2024,1750.0,Teradata Corporation
178310,2025,1663.0,Teradata Corporation
178348,2020,20.511,Voxtur Analytics Corp
178348,2021,95.992,Voxtur Analytics Corp
178348,2022,150.878,Voxtur Analytics Corp
178348,2023,48.959,Voxtur Analytics Corp
178348,2024,45.737,Voxtur Analytics Corp
178377,2020,138.628,SPI Energy Co Ltd
178377,2021,161.993,SPI Energy Co Ltd
178377,2022,177.518,SPI Energy Co Ltd
178494,2020,10.145,Remark Holdings Inc
178494,2021,15.99,Remark Holdings Inc
178494,2022,11.666,Remark Holdings Inc
178494,2023,4.402,Remark Holdings Inc
178719,2020,18.515,Redline Communications Group Inc
178719,2021,19.547,Redline Communications Group Inc
178865,2020,4.467,Rubicon Technology Inc
178865,2021,4.061,Rubicon Technology Inc
178865,2022,3.587,Rubicon Technology Inc
178882,2020,1.484,Iveda Solutions Inc
178882,2021,1.918,Iveda Solutions Inc
178882,2022,4.468,Iveda Solutions Inc
178882,2023,6.496,Iveda Solutions Inc
178882,2024,6.021,Iveda Solutions Inc
179184,2020,18.677,High Wire Networks Inc
179184,2021,27.207,High Wire Networks Inc
179184,2022,55.049,High Wire Networks Inc
179184,2023,26.993,High Wire Networks Inc
179184,2024,8.379,High Wire Networks Inc
179363,2020,9.321,Data Storage Corp
179363,2021,14.876,Data Storage Corp
179363,2022,23.871,Data Storage Corp
179363,2023,24.96,Data Storage Corp
179363,2024,25.371,Data Storage Corp
179454,2020,,DecisionPoint Systems Inc
179454,2021,65.943,DecisionPoint Systems Inc
179454,2022,97.415,DecisionPoint Systems Inc
179454,2023,115.594,DecisionPoint Systems Inc
179583,2020,1641.836,Fabrinet
179583,2021,1879.35,Fabrinet
